Week_Ending_Date,Predicted_Cash_Flow,Prediction_Lower_95CI,Prediction_Upper_95CI,Country,Target,Horizon
2026-04-19,-15378.9375,-23858.395930495746,-6899.479069504252,ID,Net_Cash_Flow,6_month
2026-04-26,-15043.834,-23523.292414870746,-6564.375553879252,ID,Net_Cash_Flow,6_month
2026-05-03,-15483.628,-23963.086360183246,-7004.169499191752,ID,Net_Cash_Flow,6_month
2025-11-09,-13543.969,-27026.639465553235,-61.298034446766906,KR,Net_Cash_Flow,1_month
2025-11-16,-15986.458,-29469.128723365735,-2503.787292259267,KR,Net_Cash_Flow,1_month
2025-11-23,-15642.852,-29125.522278053235,-2160.180846946767,KR,Net_Cash_Flow,1_month
2025-11-30,-18998.812,-32481.483215553235,-5516.141784446767,KR,Net_Cash_Flow,1_month
2025-11-09,-13543.969,-27026.639465553235,-61.298034446766906,KR,Net_Cash_Flow,6_month
2025-11-16,-15986.458,-29469.128723365735,-2503.787292259267,KR,Net_Cash_Flow,6_month
2025-11-23,-15642.852,-29125.522278053235,-2160.180846946767,KR,Net_Cash_Flow,6_month
2025-11-30,-18998.812,-32481.483215553235,-5516.141784446767,KR,Net_Cash_Flow,6_month
2025-12-07,-13122.799,-26605.469543678235,359.8718874282331,KR,Net_Cash_Flow,6_month
2025-12-14,-19719.434,-33202.104309303235,-6236.762878196767,KR,Net_Cash_Flow,6_month
2025-12-21,-18143.562,-31626.233215553235,-4660.891784446767,KR,Net_Cash_Flow,6_month
2025-12-28,-8805.693,-22288.364074928235,4676.977356178233,KR,Net_Cash_Flow,6_month
2026-01-04,-15453.075,-28935.745910865735,-1970.404479759267,KR,Net_Cash_Flow,6_month
2026-01-11,-19066.451,-32549.121887428235,-5583.780456321767,KR,Net_Cash_Flow,6_month
2026-01-18,-7312.8706,-20795.541321021985,6169.800110084483,KR,Net_Cash_Flow,6_month
2026-01-25,-12664.016,-26146.686340553235,818.6550905532331,KR,Net_Cash_Flow,6_month
2026-02-01,-13714.252,-27196.922668678235,-231.5812375717669,KR,Net_Cash_Flow,6_month
2026-02-08,-16001.859,-29484.530090553235,-2519.188659446767,KR,Net_Cash_Flow,6_month
2026-02-15,-23875.871,-37358.541809303235,-10393.200378196767,KR,Net_Cash_Flow,6_month
2026-02-22,-10600.913,-24083.583801490735,2881.757629615733,KR,Net_Cash_Flow,6_month
2026-03-01,-17698.066,-31180.737121803235,-4215.395690696767,KR,Net_Cash_Flow,6_month
2026-03-08,-17684.36,-31167.030090553235,-4201.688659446767,KR,Net_Cash_Flow,6_month
2026-03-15,-4659.7217,-18142.392395240735,8822.949035865733,KR,Net_Cash_Flow,6_month
2026-03-22,-14649.836,-28132.506653053235,-1167.165221946767,KR,Net_Cash_Flow,6_month
2026-03-29,-10505.627,-23988.297668678235,2977.043762428233,KR,Net_Cash_Flow,6_month
2026-04-05,-13453.436,-26936.106262428235,29.235168678233094,KR,Net_Cash_Flow,6_month
2026-04-12,-19297.027,-32779.698059303235,-5814.356628196767,KR,Net_Cash_Flow,6_month
2026-04-19,-1782.4775,-15265.148254615733,11700.193176490733,KR,Net_Cash_Flow,6_month
2026-04-26,-17674.324,-31156.994934303235,-4191.653503196767,KR,Net_Cash_Flow,6_month
2026-05-03,-16179.843,-29662.513488990735,-2697.172057884267,KR,Net_Cash_Flow,6_month
2025-11-09,-9833.446,-14825.371378473039,-4841.52119965196,MY,Net_Cash_Flow,1_month
2025-11-16,-8989.458,-13981.383097223039,-3997.53291840196,MY,Net_Cash_Flow,1_month
2025-11-23,-6830.3843,-11822.309366754289,-1838.4591879332102,MY,Net_Cash_Flow,1_month
2025-11-30,-10123.1,-15115.024698785539,-5131.17451996446,MY,Net_Cash_Flow,1_month
2025-11-09,-9833.446,-14825.371378473039,-4841.52119965196,MY,Net_Cash_Flow,6_month
2025-11-16,-8989.458,-13981.383097223039,-3997.53291840196,MY,Net_Cash_Flow,6_month
2025-11-23,-6830.3843,-11822.309366754289,-1838.4591879332102,MY,Net_Cash_Flow,6_month
2025-11-30,-10123.1,-15115.024698785539,-5131.17451996446,MY,Net_Cash_Flow,6_month
2025-12-07,-9447.23,-14439.155558160539,-4455.30537933946,MY,Net_Cash_Flow,6_month
2025-12-14,-7003.5073,-11995.432413629289,-2011.5822348082102,MY,Net_Cash_Flow,6_month
2025-12-21,-9497.936,-14489.860636285539,-4506.01045746446,MY,Net_Cash_Flow,6_month
2025-12-28,-8712.495,-13704.420206598039,-3720.57002777696,MY,Net_Cash_Flow,6_month
2026-01-04,-7088.7383,-12080.663370660539,-2096.81319183946,MY,Net_Cash_Flow,6_month
2026-01-11,-10218.206,-15210.131144098039,-5226.28096527696,MY,Net_Cash_Flow,6_month
2026-01-18,-9004.458,-13996.383097223039,-4012.53291840196,MY,Net_Cash_Flow,6_month
2026-01-25,-7059.841,-12051.765909723039,-2067.91573090196,MY,Net_Cash_Flow,6_month
2026-02-01,-9475.378,-14467.303019098039,-4483.45284027696,MY,Net_Cash_Flow,6_month
2026-02-08,-9214.527,-14206.452433160539,-4222.60225433946,MY,Net_Cash_Flow,6_month
2026-02-15,-7063.3506,-12055.275675348039,-2071.42549652696,MY,Net_Cash_Flow,6_month
2026-02-22,-9708.711,-14700.636026910539,-4716.78584808946,MY,Net_Cash_Flow,6_month
2026-03-01,-8849.087,-13841.012003473039,-3857.16182465196,MY,Net_Cash_Flow,6_month
2026-03-08,-6935.8184,-11927.743448785539,-1943.8932699644602,MY,Net_Cash_Flow,6_month
2026-03-15,-9883.282,-14875.207315973039,-4891.35713715196,MY,Net_Cash_Flow,6_month
2026-03-22,-9115.248,-14107.173136285539,-4123.32295746446,MY,Net_Cash_Flow,6_month
2026-03-29,-6883.216,-11875.140909723039,-1891.2907309019602,MY,Net_Cash_Flow,6_month
2026-04-05,-9359.357,-14351.282511285539,-4367.43233246446,MY,Net_Cash_Flow,6_month
2026-04-12,-9349.454,-14341.379190973039,-4357.52901215196,MY,Net_Cash_Flow,6_month
2026-04-19,-6904.0225,-11895.947550348039,-1912.0973715269602,MY,Net_Cash_Flow,6_month
2026-04-26,-9811.447,-14803.372355035539,-4819.52217621446,MY,Net_Cash_Flow,6_month
2026-05-03,-8709.876,-13701.801065973039,-3717.95088715196,MY,Net_Cash_Flow,6_month
2025-11-09,-12057.737,-18510.670810962463,-5604.803798412537,PH,Net_Cash_Flow,1_month
2025-11-16,-11720.866,-18173.799717212463,-5267.932704662537,PH,Net_Cash_Flow,1_month
2025-11-23,-15029.484,-21482.417881274963,-8576.550868725037,PH,Net_Cash_Flow,1_month
2025-11-30,-13605.487,-20058.420810962463,-7152.553798412537,PH,Net_Cash_Flow,1_month
2025-11-09,-12057.737,-18510.670810962463,-5604.803798412537,PH,Net_Cash_Flow,6_month
2025-11-16,-11720.866,-18173.799717212463,-5267.932704662537,PH,Net_Cash_Flow,6_month
2025-11-23,-15029.484,-21482.417881274963,-8576.550868725037,PH,Net_Cash_Flow,6_month
2025-11-30,-13605.487,-20058.420810962463,-7152.553798412537,PH,Net_Cash_Flow,6_month
2025-12-07,-17301.236,-23754.169834399963,-10848.302821850037,PH,Net_Cash_Flow,6_month
2025-12-14,-13838.911,-20291.844639087463,-7385.977626537537,PH,Net_Cash_Flow,6_month
2025-12-21,-17312.742,-23765.675693774963,-10859.808681225037,PH,Net_Cash_Flow,6_month
2025-12-28,-11303.086,-17756.019443774963,-4850.152431225037,PH,Net_Cash_Flow,6_month
2026-01-04,-15621.744,-22074.677646899963,-9168.810634350037,PH,Net_Cash_Flow,6_month
2026-01-11,-10374.275,-16827.208896899963,-3921.3418843500367,PH,Net_Cash_Flow,6_month
2026-01-18,-14168.082,-20621.015537524963,-7715.148524975037,PH,Net_Cash_Flow,6_month
2026-01-25,-12603.58,-19056.513584399963,-6150.646571850037,PH,Net_Cash_Flow,6_month
2026-02-01,-13933.518,-20386.451084399963,-7480.584071850037,PH,Net_Cash_Flow,6_month
2026-02-08,-15529.576,-21982.509678149963,-9076.642665600037,PH,Net_Cash_Flow,6_month
2026-02-15,-16880.666,-23333.599521899963,-10427.732509350037,PH,Net_Cash_Flow,6_month
2026-02-22,-15513.79,-21966.723545337463,-9060.856532787537,PH,Net_Cash_Flow,6_month
2026-03-01,-13596.915,-20049.848545337463,-7143.981532787537,PH,Net_Cash_Flow,6_month
2026-03-08,-14115.671,-20568.604404712463,-7662.737392162537,PH,Net_Cash_Flow,6_month
2026-03-15,-13481.767,-19934.700107837463,-7028.833095287537,PH,Net_Cash_Flow,6_month
2026-03-22,-18532.559,-24985.492100024963,-12079.625087475037,PH,Net_Cash_Flow,6_month
2026-03-29,-15105.973,-21558.906162524963,-8653.039149975037,PH,Net_Cash_Flow,6_month
2026-04-05,-14432.746,-20885.679600024963,-7979.812587475037,PH,Net_Cash_Flow,6_month
2026-04-12,-11290.631,-17743.564365649963,-4837.697353100037,PH,Net_Cash_Flow,6_month
2026-04-19,-16159.225,-22612.158115649963,-9706.291103100037,PH,Net_Cash_Flow,6_month
2026-04-26,-16946.479,-23399.412021899963,-10493.545009350037,PH,Net_Cash_Flow,6_month
2026-05-03,-14648.082,-21101.015537524963,-8195.148524975037,PH,Net_Cash_Flow,6_month
2025-11-09,-2110.007,-4339.304222641748,119.29006248549831,SS,Net_Cash_Flow,1_month
2025-11-16,-1173.6168,-3402.913963852686,1055.6803212745608,SS,Net_Cash_Flow,1_month
2025-11-23,-1251.0645,-3480.3615956886233,978.2326894386233,SS,Net_Cash_Flow,1_month
2025-11-30,-1203.3022,-3432.5993886573733,1025.9948964698733,SS,Net_Cash_Flow,1_month
2025-11-09,-2110.007,-4339.304222641748,119.29006248549831,SS,Net_Cash_Flow,6_month
2025-11-16,-1173.6168,-3402.913963852686,1055.6803212745608,SS,Net_Cash_Flow,6_month
2025-11-23,-1251.0645,-3480.3615956886233,978.2326894386233,SS,Net_Cash_Flow,6_month
2025-11-30,-1203.3022,-3432.5993886573733,1025.9948964698733,SS,Net_Cash_Flow,6_month
2025-12-07,-1131.6343,-3360.9314199073733,1097.6628652198733,SS,Net_Cash_Flow,6_month
2025-12-14,-1216.4506,-3445.747704087061,1012.8465810401858,SS,Net_Cash_Flow,6_month
2025-12-21,-1178.1459,-3407.443016587061,1051.1512685401858,SS,Net_Cash_Flow,6_month
2025-12-28,-1140.2144,-3369.5114980323733,1089.0827870948733,SS,Net_Cash_Flow,6_month
2026-01-04,-1102.9656,-3332.2627187354983,1126.3315663917483,SS,Net_Cash_Flow,6_month
2026-01-11,-1070.1614,-3299.4585195167483,1159.1357656104983,SS,Net_Cash_Flow,6_month
2026-01-18,-1033.313,-3262.6101308448733,1195.9841542823733,SS,Net_Cash_Flow,6_month
2026-01-25,-971.8277,-3201.1248403175296,1257.469444809717,SS,Net_Cash_Flow,6_month
2026-02-01,-1646.0266,-3875.3237538917483,583.2705312354983,SS,Net_Cash_Flow,6_month
2026-02-08,-811.13934,-3040.436485825342,1418.1577993019046,SS,Net_Cash_Flow,6_month
2026-02-15,-1653.5337,-3882.8308339698733,575.7634511573733,SS,Net_Cash_Flow,6_month
2026-02-22,-611.9672,-2841.264366684717,1617.3299184425296,SS,Net_Cash_Flow,6_month
2026-03-01,-1638.5581,-3867.8552480323733,590.7390370948733,SS,Net_Cash_Flow,6_month
2026-03-08,-818.15857,-3047.455711899561,1411.1385732276858,SS,Net_Cash_Flow,6_month
2026-03-15,-1577.5865,-3806.883690415186,651.7105947120608,SS,Net_Cash_Flow,6_month
2026-03-22,-906.3981,-3135.695213852686,1322.8990712745608,SS,Net_Cash_Flow,6_month
2026-03-29,-1550.73,-3780.0271230323733,678.5671620948733,SS,Net_Cash_Flow,6_month
2026-04-05,-763.2002,-2992.4973378761233,1466.0969472511233,SS,Net_Cash_Flow,6_month
2026-04-12,-1522.2317,-3751.5288320167483,707.0654531104983,SS,Net_Cash_Flow,6_month
2026-04-19,-726.6549,-2955.952049790186,1502.6422353370608,SS,Net_Cash_Flow,6_month
2026-04-26,-1502.5388,-3731.8359609229983,726.7583242042483,SS,Net_Cash_Flow,6_month
2026-05-03,-704.35785,-2933.654991684717,1524.9392934425296,SS,Net_Cash_Flow,6_month
2025-11-09,-10086.254,-17322.612343370187,-2849.8954691298113,TH,Net_Cash_Flow,1_month
2025-11-16,-10953.923,-18190.281288682687,-3717.5644144423113,TH,Net_Cash_Flow,1_month
2025-11-23,-10046.05,-17282.408241807687,-2809.6913675673113,TH,Net_Cash_Flow,1_month
2025-11-30,-9674.406,-16910.764687120187,-2438.0478128798113,TH,Net_Cash_Flow,1_month
2025-11-09,-10086.254,-17322.612343370187,-2849.8954691298113,TH,Net_Cash_Flow,6_month
2025-11-16,-10953.923,-18190.281288682687,-3717.5644144423113,TH,Net_Cash_Flow,6_month
2025-11-23,-10046.05,-17282.408241807687,-2809.6913675673113,TH,Net_Cash_Flow,6_month
2025-11-30,-9674.406,-16910.764687120187,-2438.0478128798113,TH,Net_Cash_Flow,6_month
2025-12-07,-12358.835,-19595.193398057687,-5122.476523817311,TH,Net_Cash_Flow,6_month
2025-12-14,-9587.002,-16823.360390245187,-2350.6435160048113,TH,Net_Cash_Flow,6_month
2025-12-21,-12270.426,-19506.784218370187,-5034.067344129811,TH,Net_Cash_Flow,6_month
2025-12-28,-9594.71,-16831.068398057687,-2358.3515238173113,TH,Net_Cash_Flow,6_month
2026-01-04,-11268.92,-18505.278358995187,-4032.5614847548113,TH,Net_Cash_Flow,6_month
2026-01-11,-9601.934,-16838.292030870187,-2365.5751566298113,TH,Net_Cash_Flow,6_month
2026-01-18,-11256.061,-18492.418983995187,-4019.7021097548113,TH,Net_Cash_Flow,6_month
2026-01-25,-10830.936,-18067.293983995187,-3594.5771097548113,TH,Net_Cash_Flow,6_month
2026-02-01,-9098.819,-16335.177773057689,-1862.4608988173113,TH,Net_Cash_Flow,6_month
2026-02-08,-13196.664,-20433.022499620187,-5960.305625379811,TH,Net_Cash_Flow,6_month
2026-02-15,-7651.377,-14887.735390245189,-415.0185160048113,TH,Net_Cash_Flow,6_month
2026-02-22,-10102.382,-17338.740273057687,-2866.0233988173113,TH,Net_Cash_Flow,6_month
2026-03-01,-11054.885,-18291.243202745187,-3818.5263285048113,TH,Net_Cash_Flow,6_month
2026-03-08,-10590.152,-17826.510780870187,-3353.7939066298113,TH,Net_Cash_Flow,6_month
2026-03-15,-10547.746,-17784.104530870187,-3311.3876566298113,TH,Net_Cash_Flow,6_month
2026-03-22,-10731.751,-17968.109413682687,-3495.3925394423113,TH,Net_Cash_Flow,6_month
2026-03-29,-9535.104,-16771.461952745187,-2298.7450785048113,TH,Net_Cash_Flow,6_month
2026-04-05,-12535.596,-19771.954140245187,-5299.237266004811,TH,Net_Cash_Flow,6_month
2026-04-12,-7834.4077,-15070.766151963939,-598.0492777235613,TH,Net_Cash_Flow,6_month
2026-04-19,-10271.548,-17507.906288682687,-3035.1894144423113,TH,Net_Cash_Flow,6_month
2026-04-26,-11275.754,-18512.112343370187,-4039.3954691298113,TH,Net_Cash_Flow,6_month
2026-05-03,-10698.564,-17934.922890245187,-3462.2060160048113,TH,Net_Cash_Flow,6_month
2025-11-09,-24301.045,-39279.33038580557,-9322.759457944425,TW,Net_Cash_Flow,1_month
2025-11-16,-29860.695,-44838.98077643057,-14882.409848569425,TW,Net_Cash_Flow,1_month
2025-11-23,-14333.3955,-29311.680971743073,644.8899561180751,TW,Net_Cash_Flow,1_month
2025-11-30,-27538.56,-42516.84601080557,-12560.275082944425,TW,Net_Cash_Flow,1_month
2025-11-09,-24301.045,-39279.33038580557,-9322.759457944425,TW,Net_Cash_Flow,6_month
2025-11-16,-29860.695,-44838.98077643057,-14882.409848569425,TW,Net_Cash_Flow,6_month
2025-11-23,-14333.3955,-29311.680971743073,644.8899561180751,TW,Net_Cash_Flow,6_month
2025-11-30,-27538.56,-42516.84601080557,-12560.275082944425,TW,Net_Cash_Flow,6_month
2025-12-07,-17296.238,-32274.523745180573,-2317.952817319425,TW,Net_Cash_Flow,6_month
2025-12-14,-26853.625,-41831.91046393057,-11875.339536069425,TW,Net_Cash_Flow,6_month
2025-12-21,-17548.807,-32527.092104555573,-2570.521176694425,TW,Net_Cash_Flow,6_month
2025-12-28,-26954.441,-41932.72687018057,-11976.155942319425,TW,Net_Cash_Flow,6_month
2026-01-04,-17430.676,-32408.961245180573,-2452.390317319425,TW,Net_Cash_Flow,6_month
2026-01-11,-28737.61,-43715.89483893057,-13759.323911069425,TW,Net_Cash_Flow,6_month
2026-01-18,-17949.152,-32927.43780768057,-2970.866879819425,TW,Net_Cash_Flow,6_month
2026-01-25,-27153.395,-42131.67999518057,-12175.109067319425,TW,Net_Cash_Flow,6_month
2026-02-01,-16438.863,-31417.148745180573,-1460.5778173194249,TW,Net_Cash_Flow,6_month
2026-02-08,-26022.959,-41001.24444830557,-11044.673520444425,TW,Net_Cash_Flow,6_month
2026-02-15,-34855.375,-49833.66046393057,-19877.089536069427,TW,Net_Cash_Flow,6_month
2026-02-22,-14405.896,-29384.181948305573,572.3889795555751,TW,Net_Cash_Flow,6_month
2026-03-01,-21316.297,-36294.58233893057,-6338.011411069425,TW,Net_Cash_Flow,6_month
2026-03-08,-16696.387,-31674.672182680573,-1718.1012548194249,TW,Net_Cash_Flow,6_month
2026-03-15,-23830.777,-38809.06280768057,-8852.491879819425,TW,Net_Cash_Flow,6_month
2026-03-22,-35415.086,-50393.37140143057,-20436.800473569427,TW,Net_Cash_Flow,6_month
2026-03-29,-14023.575,-29001.860659243073,954.7102686180751,TW,Net_Cash_Flow,6_month
2026-04-05,-24462.252,-39440.53741705557,-9483.966489194425,TW,Net_Cash_Flow,6_month
2026-04-12,-24765.672,-39743.95733893057,-9787.386411069425,TW,Net_Cash_Flow,6_month
2026-04-19,-19324.826,-34303.11163580557,-4346.540707944425,TW,Net_Cash_Flow,6_month
2026-04-26,-30433.793,-45412.07843268057,-15455.507504819425,TW,Net_Cash_Flow,6_month
2026-05-03,-19177.79,-34156.07452643057,-4199.503598569425,TW,Net_Cash_Flow,6_month
2025-11-09,-15769.082,-23697.224340728146,-7840.939721771855,VN,Net_Cash_Flow,1_month
2025-11-16,-7874.0347,-15802.176977446896,54.10764150939485,VN,Net_Cash_Flow,1_month
2025-11-23,-14953.872,-22882.014379790646,-7025.729760834355,VN,Net_Cash_Flow,1_month
2025-11-30,-9328.46,-17256.602270415646,-1400.3176514593551,VN,Net_Cash_Flow,1_month
2025-11-09,-15769.082,-23697.224340728146,-7840.939721771855,VN,Net_Cash_Flow,6_month
2025-11-16,-7874.0347,-15802.176977446896,54.10764150939485,VN,Net_Cash_Flow,6_month
2025-11-23,-14953.872,-22882.014379790646,-7025.729760834355,VN,Net_Cash_Flow,6_month
2025-11-30,-9328.46,-17256.602270415646,-1400.3176514593551,VN,Net_Cash_Flow,6_month
2025-12-07,-15709.173,-23637.315161040646,-7781.030542084355,VN,Net_Cash_Flow,6_month
2025-12-14,-10423.93,-18352.071996978146,-2495.787378021855,VN,Net_Cash_Flow,6_month
2025-12-21,-17431.07,-25359.212621978146,-9502.928003021854,VN,Net_Cash_Flow,6_month
2025-12-28,-8111.847,-16039.989477446896,-183.70485849060515,VN,Net_Cash_Flow,6_month
2026-01-04,-17698.434,-25626.575903228146,-9770.291284271854,VN,Net_Cash_Flow,6_month
2026-01-11,-8578.689,-16506.831762603146,-650.5471436468551,VN,Net_Cash_Flow,6_month
2026-01-18,-16281.847,-24209.988989165646,-8353.704370209354,VN,Net_Cash_Flow,6_month
2026-01-25,-11086.472,-19014.613989165646,-3158.329370209355,VN,Net_Cash_Flow,6_month
2026-02-01,-14399.117,-22327.259496978146,-6470.974878021855,VN,Net_Cash_Flow,6_month
2026-02-08,-12945.69,-20873.832739165646,-5017.548120209355,VN,Net_Cash_Flow,6_month
2026-02-15,-11748.401,-19676.543676665646,-3820.259057709355,VN,Net_Cash_Flow,6_month
2026-02-22,-14804.341,-22732.483129790646,-6876.198510834355,VN,Net_Cash_Flow,6_month
2026-03-01,-7616.8413,-15544.983618071896,311.30100088439485,VN,Net_Cash_Flow,6_month
2026-03-08,-16942.078,-24870.220434478146,-9013.935815521854,VN,Net_Cash_Flow,6_month
2026-03-15,-10411.834,-18339.976293853146,-2483.691674896855,VN,Net_Cash_Flow,6_month
2026-03-22,-15885.335,-23813.477270415646,-7957.192651459355,VN,Net_Cash_Flow,6_month
2026-03-29,-10894.925,-18823.067114165646,-2966.782495209355,VN,Net_Cash_Flow,6_month
2026-04-05,-15292.342,-23220.484106353146,-7364.199487396855,VN,Net_Cash_Flow,6_month
2026-04-12,-5815.4883,-13743.630590728146,2112.654028228145,VN,Net_Cash_Flow,6_month
2026-04-19,-16975.293,-24903.435278228146,-9047.150659271854,VN,Net_Cash_Flow,6_month
2026-04-26,-10688.591,-18616.733129790646,-2760.448510834355,VN,Net_Cash_Flow,6_month
2026-05-03,-14547.595,-22475.737036040646,-6619.452417084355,VN,Net_Cash_Flow,6_month
